Diagnosis,Model,XAI_Method,Feature,Reduced Feature,Score,ABS Score,Normalized Score (0-1)
cancerDiagnosis17,NN,Integrated_Gradients,sdohHomeProblemSmokeDetector,sdohHomeProblemSmokeDetector,0.000476976,0.000476976,0.000424115
cancerDiagnosedLymphomaNonhodgkins17,Ensemble,Permutation_Importance,sdohHowOftenStress,sdohHowOftenStress,8.85E-05,0.0000885,0.000423887
cancerDiagnosedLung17,XGB,Permutation_Importance,sdohHowOftenScreamCurse,sdohHowOftenScreamCurse,8.85E-05,0.0000885,0.000423887
cancerDiagnosedLung17,XGB,Permutation_Importance,sdohDiscriminationAtWork,sdohDiscriminationAtWork,8.85E-05,0.0000885,0.000423887
cancerDiagnosedLung17,XGB,Permutation_Importance,sdoh12MosPayRentmortgLate,sdoh12MosPayRentmortgLate,8.85E-05,0.0000885,0.000423887
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohHowOftenChildInsult,sdohHowOftenChildInsult,-8.84E-05,0.0000884,0.000423408
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohHomeProblemCook,sdohHomeProblemCook,8.84E-05,0.0000884,0.000423408
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohFeelLeftOut,sdohFeelLeftOut,-8.84E-05,0.0000884,0.000423408
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohAttendChurchOrServices,sdohAttendChurchOrServices,-8.84E-05,0.0000884,0.000423408
cancerDiagnosedSkinnonmelano17,NN,Integrated_Gradients,sdohHowOftenAskedToTouch,sdohHowOftenAskedToTouch,0.000473649,0.000473649,0.000421157
emphysemaDiagnosis17,NN,Integrated_Gradients,sdohAccessPublicTransportation,sdohAccessPublicTransportation,0.000470634,0.000470634,0.000418476
cancerDiagnosedskinunknownType17,NN,Saliency,sdohHowOftenHurtByOthers,sdohHowOftenHurtByOthers,-0.00036985,0.00036985,0.000417451
cancerDiagnosedOther17,NN,Integrated_Gradients,sdohHowOftenForced,sdohHowOftenForced,-0.000469437,0.000469437,0.000417412
cancerDiagnosedColon17,NN,Integrated_Gradients,sdohHowHardPayBasics,sdohHowHardPayBasics,0.000468466,0.000468466,0.000416549
typeOfArthritisDiagnosed17,NN,Integrated_Gradients,sdohPlacesForHealthyFood,sdohPlacesForHealthyFood,0.000467181,0.000467181,0.000415406
emphysemaDiagnosis17,NN,Saliency,sdohFeelIsolated,sdohFeelIsolated,-0.000367753,0.000367753,0.000415084
highCholesterolDiagnosis17,DT,Permutation_Importance,sdohSatisfiedWithHome,sdohSatisfiedWithHome,8.57E-05,0.0000857,0.000410476
emphysemaDiagnosis17,NN,Integrated_Gradients,sdohLivedWithSplitHome18,sdohLivedWithSplitHome18,0.000452734,0.000452734,0.00040256
highCholesterolDiagnosis17,NN,Feature_Ablation,sdohTelephoneOthersPerWeek,sdohTelephoneOthersPerWeek,-0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,DT,Feature_Ablation,sdohSatisfiedWithHome,sdohSatisfiedWithHome,-0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,DT,Feature_Ablation,sdohRelationshipRespondentToAdult,sdohRelationshipRespondentToAdult,0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,DT,Feature_Ablation,sdohHowOftenStress,sdohHowOftenStress,-0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,NN,Feature_Ablation,sdohHowOftenHurtByOthers,sdohHowOftenHurtByOthers,-0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,Ensemble,Feature_Ablation,sdohHowOftenForced,sdohHowOftenForced,0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,Ensemble,Feature_Ablation,sdohDiscriminationInHealthcare,sdohDiscriminationInHealthcare,0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,NN,Feature_Ablation,sdohDiscriminationByPolice,sdohDiscriminationByPolice,-0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,NN,Feature_Ablation,sdoh12MosPayRentmortgLate,sdoh12MosPayRentmortgLate,0.000122474,0.000122474,0.000389802
highCholesterolDiagnosis17,XGB,Feature_Ablation,sdoh12MosFoodRanOut,sdoh12MosFoodRanOut,0.000122474,0.000122474,0.000389802
adhdaddDiagnosis517,XGB,Permutation_Importance,sdohHelpFromFamily,sdohHelpFromFamily,8.11E-05,0.0000811,0.000388443
cancerDiagnosedOther17,XGB,Permutation_Importance,sdohHowOftenForced,sdohHowOftenForced,8.09E-05,0.0000809,0.000387485
cancerDiagnosedProstate17,XGB,Permutation_Importance,sdohNoHomeProblems,sdohNoHomeProblems,8.04E-05,0.0000804,0.000385091
cancerDiagnosedProstate17,XGB,Permutation_Importance,sdohDiscriminationInHousing,sdohDiscriminationInHousing,8.04E-05,0.0000804,0.000385091
cancerDiagnosedSkinMelanoma17,XGB,Permutation_Importance,sdohDiscriminationApplyingJobs,sdohDiscriminationApplyingJobs,-8.03E-05,0.0000803,0.000384612
cancerDiagnosedSkinMelanoma17,XGB,Permutation_Importance,sdoh12MosContactCollection,sdoh12MosContactCollection,-8.03E-05,0.0000803,0.000384612
cancerDiagnosedskinunknownType17,Ensemble,Permutation_Importance,sdohHomeProblemWaterLeaks,sdohHomeProblemWaterLeaks,-8.01E-05,0.0000801,0.000383654
cancerDiagnosedskinunknownType17,XGB,Permutation_Importance,sdoh12MosNoTransDaily,sdoh12MosNoTransDaily,-8.01E-05,0.0000801,0.000383654
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohHowOftenThreatenedHarm,sdohHowOftenThreatenedHarm,7.98E-05,0.0000798,0.000382217
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohHowOftenScreamCurse,sdohHowOftenScreamCurse,7.98E-05,0.0000798,0.000382217
cancerDiagnosedLung17,NN,Saliency,sdohHomeProblemWaterLeaks,sdohHomeProblemWaterLeaks,0.000338619,0.000338619,0.0003822
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdohPlacesForHealthyFood,sdohPlacesForHealthyFood,7.97E-05,0.0000797,0.000381738
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdohLivedWithAlcoholic18,sdohLivedWithAlcoholic18,7.97E-05,0.0000797,0.000381738
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdohHowOftenChildHurt,sdohHowOftenChildHurt,7.97E-05,0.0000797,0.000381738
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdoh12MosNoTransDaily,sdoh12MosNoTransDaily,7.97E-05,0.0000797,0.000381738
cancerDiagnosedBladder17,XGB,Permutation_Importance,sdohSatisfiedWithLife,sdohSatisfiedWithLife,-7.96E-05,0.0000796,0.000381259
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohSatisfiedWithHome,sdohSatisfiedWithHome,-7.96E-05,0.0000796,0.000381259
cancerDiagnosedLung17,XGB,Permutation_Importance,sdohSatisfiedWithHome,sdohSatisfiedWithHome,7.96E-05,0.0000796,0.000381259
cancerDiagnosedLymphomaNonhodgkins17,XGB,Permutation_Importance,sdohSafeFromCrimeviolence,sdohSafeFromCrimeviolence,7.96E-05,0.0000796,0.000381259
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohRelationshipRespondentToAdult,sdohRelationshipRespondentToAdult,-7.96E-05,0.0000796,0.000381259
cancerDiagnosedLymphomaNonhodgkins17,XGB,Permutation_Importance,sdohPlacesForMedicalCare,sdohPlacesForMedicalCare,7.96E-05,0.0000796,0.000381259
cancerDiagnosedLung17,XGB,Permutation_Importance,sdohNoHomeProblems,sdohNoHomeProblems,-7.96E-05,0.0000796,0.000381259
cancerDiagnosedLung17,Ensemble,Permutation_Importance,sdohHowOftenChildInsult,sdohHowOftenChildInsult,7.96E-05,0.0000796,0.000381259
cancerDiagnosedBladder17,XGB,Permutation_Importance,sdohHowOftenAbused18,sdohHowOftenAbused18,7.96E-05,0.0000796,0.000381259
cancerDiagnosedLung17,Ensemble,Permutation_Importance,sdohHowHardPayBasics,sdohHowHardPayBasics,-7.96E-05,0.0000796,0.000381259
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohHomeProblemMold,sdohHomeProblemMold,-7.96E-05,0.0000796,0.000381259
cancerDiagnosedLymphomaNonhodgkins17,Ensemble,Permutation_Importance,sdohHelpFromFriends,sdohHelpFromFriends,7.96E-05,0.0000796,0.000381259
cancerDiagnosedLung17,Ensemble,Permutation_Importance,sdohAttendChurchOrServices,sdohAttendChurchOrServices,-7.96E-05,0.0000796,0.000381259
cancerDiagnosedLung17,NN,Saliency,sdohHowOftenChildInsult,sdohHowOftenChildInsult,-0.000335488,0.000335488,0.000378666
cancerDiagnosedLung17,NN,Integrated_Gradients,sdohFeelLeftOut,sdohFeelLeftOut,0.000425666,0.000425666,0.000378492
emphysemaDiagnosis17,NN,Integrated_Gradients,sdohHelpFromCommunity,sdohHelpFromCommunity,0.000423992,0.000423992,0.000377003
cancerDiagnosedLung17,NN,Integrated_Gradients,sdohCoverUnexpectedExpense,sdohCoverUnexpectedExpense,0.000414803,0.000414803,0.000368833
arthritisDiagnosis17,DT,Feature_Ablation,sdohPlacesForParksplay,sdohPlacesForParksplay,0.000115367,0.000115367,0.000367182
arthritisDiagnosis17,XGB,Feature_Ablation,sdohNoHomeProblems,sdohNoHomeProblems,0.000115367,0.000115367,0.000367182
arthritisDiagnosis17,Ensemble,Feature_Ablation,sdohHowOftenHurtByOthers,sdohHowOftenHurtByOthers,0.000115367,0.000115367,0.000367182
arthritisDiagnosis17,XGB,Feature_Ablation,sdohHomeProblemCook,sdohHomeProblemCook,0.000115367,0.000115367,0.000367182
emphysemaDiagnosis17,NN,Integrated_Gradients,sdoh12MosPayRentmortgLate,sdoh12MosPayRentmortgLate,0.000411949,0.000411949,0.000366295
cancerDiagnosedColon17,NN,Integrated_Gradients,sdohDateCompletedYear,sdohDateCompletedYear,-0.00041113,0.00041113,0.000365567
cancerDiagnosedLung17,NN,Integrated_Gradients,sdohHelpFromFamily,sdohHelpFromFamily,-0.000409783,0.000409783,0.000364369
cancerDiagnosedLung17,NN,Integrated_Gradients,sdohDiscriminationAtWork,sdohDiscriminationAtWork,-0.000405759,0.000405759,0.000360791
anginaDiagnosis17,NN,Saliency,sdohHomeProblemLead,sdohHomeProblemLead,0.000319577,0.000319577,0.000360707
cancerDiagnosedLung17,NN,Saliency,sdoh12MosNoTransDaily,sdoh12MosNoTransDaily,0.000318395,0.000318395,0.000359373
emphysemaDiagnosis17,NN,Integrated_Gradients,sdohHowOftenHurtByOthers,sdohHowOftenHurtByOthers,0.000397399,0.000397399,0.000353357
emphysemaDiagnosis17,NN,Integrated_Gradients,sdohFeelLeftOut,sdohFeelLeftOut,-0.000394265,0.000394265,0.000350571
cancerDiagnosedCervical17,NN,Saliency,sdoh12MosWorriedAboutFood,sdoh12MosWorriedAboutFood,-0.000309404,0.000309404,0.000349225
cancerDiagnosedLung17,NN,Saliency,sdohDateCompletedYear,sdohDateCompletedYear,0.000306117,0.000306117,0.000345515
cancerDiagnosedBreast17,XGB,Permutation_Importance,sdohDiscriminationAtWork,sdohDiscriminationAtWork,7.18E-05,0.0000718,0.000343899
emphysemaDiagnosis17,NN,Saliency,sdohHomeProblemCook,sdohHomeProblemCook,-0.000304562,0.000304562,0.00034376
cancerDiagnosedProstate17,XGB,Permutation_Importance,sdohLivedWithDrugs18,sdohLivedWithDrugs18,7.15E-05,0.0000715,0.000342462
cancerDiagnosedProstate17,Ensemble,Permutation_Importance,sdohHowOftenChildTouched,sdohHowOftenChildTouched,7.15E-05,0.0000715,0.000342462
cancerDiagnosedskinunknownType17,XGB,Permutation_Importance,sdohLivedWithDrugs18,sdohLivedWithDrugs18,7.12E-05,0.0000712,0.000341025
cancerDiagnosedskinunknownType17,Ensemble,Permutation_Importance,sdohFeelLeftOut,sdohFeelLeftOut,7.12E-05,0.0000712,0.000341025
cancerDiagnosedskinunknownType17,XGB,Permutation_Importance,sdohDateCompletedYear,sdohDateCompletedYear,7.12E-05,0.0000712,0.000341025
diabetesDiagnosis,NN,Integrated_Gradients,sdohLivedWithAlcoholic18,sdohLivedWithAlcoholic18,0.000383173,0.000383173,0.000340708
adhdaddDiagnosis517,NN,Integrated_Gradients,sdohFeelLeftOut,sdohFeelLeftOut,-0.000382504,0.000382504,0.000340113
cancerDiagnosedColon17,XGB,Permutation_Importance,sdohHowOftenHurtByOthers,sdohHowOftenHurtByOthers,-7.10E-05,0.000071,0.000340068
cancerDiagnosedColon17,Ensemble,Permutation_Importance,sdoh12MosFoodRanOut,sdoh12MosFoodRanOut,-7.10E-05,0.000071,0.000340068
cancerDiagnosedUterine17,Ensemble,Permutation_Importance,sdohPlacesForHealthyFood,sdohPlacesForHealthyFood,-7.09E-05,0.0000709,0.000339589
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdohHowOftenThreatenedHarm,sdohHowOftenThreatenedHarm,7.09E-05,0.0000709,0.000339589
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohHowOftenChildInsult,sdohHowOftenChildInsult,7.09E-05,0.0000709,0.000339589
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohFeelLeftOut,sdohFeelLeftOut,7.09E-05,0.0000709,0.000339589
cancerDiagnosedUterine17,Ensemble,Permutation_Importance,sdohDiscriminationApplyingServices,sdohDiscriminationApplyingServices,7.09E-05,0.0000709,0.000339589
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohDiscriminationApplyingJobs,sdohDiscriminationApplyingJobs,7.09E-05,0.0000709,0.000339589
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdohDateCompletedYear,sdohDateCompletedYear,-7.09E-05,0.0000709,0.000339589
cancerDiagnosedCervical17,XGB,Permutation_Importance,sdoh12MosThreatUtilityOff,sdoh12MosThreatUtilityOff,7.09E-05,0.0000709,0.000339589
cancerDiagnosedLymphomaNonhodgkins17,Ensemble,Permutation_Importance,sdohSafeFromCrimeviolence,sdohSafeFromCrimeviolence,-7.08E-05,0.0000708,0.00033911
cancerDiagnosedLymphomaNonhodgkins17,Ensemble,Permutation_Importance,sdohPlacesForParksplay,sdohPlacesForParksplay,-7.08E-05,0.0000708,0.00033911
cancerDiagnosedLymphomaNonhodgkins17,XGB,Permutation_Importance,sdohFeelLackCompanionship,sdohFeelLackCompanionship,7.08E-05,0.0000708,0.00033911
cancerDiagnosedLymphomaNonhodgkins17,Ensemble,Permutation_Importance,sdohFeelIsolated,sdohFeelIsolated,7.08E-05,0.0000708,0.00033911
cancerDiagnosedLung17,XGB,Permutation_Importance,sdohDiscriminationApplyingJobs,sdohDiscriminationApplyingJobs,7.08E-05,0.0000708,0.00033911
cancerDiagnosedLymphomaNonhodgkins17,Ensemble,Permutation_Importance,sdohAttendChurchOrServices,sdohAttendChurchOrServices,-7.08E-05,0.0000708,0.00033911
cancerDiagnosedLymphomaNonhodgkins17,Ensemble,Permutation_Importance,sdohAccessPublicTransportation,sdohAccessPublicTransportation,-7.08E-05,0.0000708,0.00033911
cancerDiagnosedLung17,XGB,Permutation_Importance,sdoh30DaysAvgDaysPerWkModExrcs,sdoh30DaysAvgDaysPerWkModExrcs,7.08E-05,0.0000708,0.00033911
cancerDiagnosedLung17,XGB,Permutation_Importance,sdoh12MosMissCardOrLoanPymt,sdoh12MosMissCardOrLoanPymt,7.08E-05,0.0000708,0.00033911
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohPlacesForHealthyFood,sdohPlacesForHealthyFood,-7.07E-05,0.0000707,0.000338631
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohLivedWithSentenced18,sdohLivedWithSentenced18,-7.07E-05,0.0000707,0.000338631
cancerDiagnosedBladder17,XGB,Permutation_Importance,sdohLivedWithDrugs18,sdohLivedWithDrugs18,-7.07E-05,0.0000707,0.000338631
cancerDiagnosedBladder17,Ensemble,Permutation_Importance,sdohHomeProblemSmokeDetector,sdohHomeProblemSmokeDetector,-7.07E-05,0.0000707,0.000338631
cancerDiagnosedBladder17,XGB,Permutation_Importance,sdoh30DaysMinPerDayModExrcs,sdoh30DaysMinPerDayModExrcs,-7.07E-05,0.0000707,0.000338631
cancerDiagnosedLung17,NN,Integrated_Gradients,sdoh12MosContactCollection,sdoh12MosContactCollection,0.000379894,0.000379894,0.000337792
emphysemaDiagnosis17,NN,Integrated_Gradients,sdohAffordableHousing,sdohAffordableHousing,0.000377419,0.000377419,0.000335592
adhdaddDiagnosis517,NN,Integrated_Gradients,sdohSatisfiedWithLife,sdohSatisfiedWithLife,0.000373208,0.000373208,0.000331847
arthritisDiagnosis17,DT,Permutation_Importance,sdohPlacesForParksplay,sdohPlacesForParksplay,6.92E-05,0.0000692,0.000331446
asthmaDiagnosis,DT,Feature_Ablation,sdohPlacesForHealthyFood,sdohPlacesForHealthyFood,0.000102817,0.000102817,0.000327239
asthmaDiagnosis,DT,Feature_Ablation,sdohAccessPublicTransportation,sdohAccessPublicTransportation,0.000102817,0.000102817,0.000327239
arthritisDiagnosis17,NN,Saliency,sdohUsedElectronicNicotineProd,sdohUsedElectronicNicotineProd,-0.000288558,0.000288558,0.000325696
cancerDiagnosedSkinMelanoma17,NN,Integrated_Gradients,sdohLivedWithMentalIllness18,sdohLivedWithMentalIllness18,0.000365995,0.000365995,0.000325434
adhdaddDiagnosis517,NN,Integrated_Gradients,sdohMeetingsPerYear,sdohMeetingsPerYear,-0.000364473,0.000364473,0.00032408
cancerDiagnosedLung17,NN,Integrated_Gradients,sdohHelpFromFriends,sdohHelpFromFriends,0.000363975,0.000363975,0.000323638
emphysemaDiagnosis17,NN,Integrated_Gradients,sdohCoverUnexpectedExpense,sdohCoverUnexpectedExpense,0.000363231,0.000363231,0.000322976
cancerDiagnosedSkinnonmelano17,NN,Saliency,sdoh12MosMissCardOrLoanPymt,sdoh12MosMissCardOrLoanPymt,0.000285801,0.000285801,0.000322584
diabetesDiagnosis,XGB,Feature_Ablation,sdohNoHomeProblems,sdohNoHomeProblems,9.97E-05,0.0000997,0.000317318
cancerDiagnosis17,XGB,Feature_Ablation,sdohDiscriminationInHousing,sdohDiscriminationInHousing,-9.83E-05,0.0000983,0.000312862
cancerDiagnosis17,DT,Feature_Ablation,sdohDateCompletedMonth,sdohDateCompletedMonth,9.83E-05,0.0000983,0.000312862
cancerDiagnosedLung17,NN,Integrated_Gradients,sdoh12MosPayRentmortgLate,sdoh12MosPayRentmortgLate,0.000347535,0.000347535,0.00030902
cancerDiagnosedskinunknownType17,NN,Saliency,sdohHelpFromFriends,sdohHelpFromFriends,0.000273508,0.000273508,0.000308709
cancerDiagnosedskinunknownType17,NN,Saliency,sdohPlacesForHealthyFood,sdohPlacesForHealthyFood,0.000272144,0.000272144,0.00030717
cancerDiagnosedskinunknownType17,NN,Saliency,sdoh12MosThreatUtilityOff,sdoh12MosThreatUtilityOff,-0.000270373,0.000270373,0.000305171
cancerDiagnosedSkinMelanoma17,NN,Integrated_Gradients,sdoh12MosWorriedAboutFood,sdoh12MosWorriedAboutFood,0.000341943,0.000341943,0.000304047
cancerDiagnosedSkinMelanoma17,NN,Integrated_Gradients,sdohHomeProblemPests,sdohHomeProblemPests,0.000340891,0.000340891,0.000303112
cancerDiagnosedOther17,NN,Saliency,sdohHowOftenThreatenedHarm,sdohHowOftenThreatenedHarm,0.000267982,0.000267982,0.000302472
anginaDiagnosis17,XGB,Permutation_Importance,sdohHomeProblemWaterLeaks,sdohHomeProblemWaterLeaks,6.29E-05,0.0000629,0.000301271
emphysemaDiagnosis17,XGB,Permutation_Importance,sdohDiscriminationInHousing,sdohDiscriminationInHousing,-6.28E-05,0.0000628,0.000300792
cancerDiagnosedSkinMelanoma17,Ensemble,Permutation_Importance,sdohNoHomeProblems,sdohNoHomeProblems,-6.25E-05,0.0000625,0.000299355
cancerDiagnosedProstate17,XGB,Permutation_Importance,sdohHowOftenAskedToTouch,sdohHowOftenAskedToTouch,6.25E-05,0.0000625,0.000299355
cancerDiagnosedProstate17,XGB,Permutation_Importance,sdoh12MosContactCollection,sdoh12MosContactCollection,-6.25E-05,0.0000625,0.000299355
dcsDiabetesDiagnosisByHealthProf,DT,Feature_Ablation,sdohDateCompletedMonth,sdohDateCompletedMonth,9.36E-05,0.0000936,0.000297904
cancerDiagnosedCervical17,XGB,Permutation_Importance,sdohPlacesForParksplay,sdohPlacesForParksplay,6.21E-05,0.0000621,0.000297439
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohHowOftenChildHurt,sdohHowOftenChildHurt,6.21E-05,0.0000621,0.000297439
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohHowOftenAbused18,sdohHowOftenAbused18,6.21E-05,0.0000621,0.000297439
cancerDiagnosedColon17,XGB,Permutation_Importance,sdohHomeProblemPests,sdohHomeProblemPests,-6.21E-05,0.0000621,0.000297439
cancerDiagnosedColon17,XGB,Permutation_Importance,sdohHomeProblemMold,sdohHomeProblemMold,-6.21E-05,0.0000621,0.000297439
cancerDiagnosedCervical17,XGB,Permutation_Importance,sdohHomeProblemCook,sdohHomeProblemCook,6.21E-05,0.0000621,0.000297439
cancerDiagnosedCervical17,XGB,Permutation_Importance,sdohDiscriminationAtWork,sdohDiscriminationAtWork,6.21E-05,0.0000621,0.000297439
cancerDiagnosedCervical17,Ensemble,Permutation_Importance,sdohDiscriminationAtWork,sdohDiscriminationAtWork,6.21E-05,0.0000621,0.000297439
cancerDiagnosedColon17,XGB,Permutation_Importance,sdoh12MosThreatUtilityOff,sdoh12MosThreatUtilityOff,-6.21E-05,0.0000621,0.000297439
cancerDiagnosedCervical17,XGB,Permutation_Importance,sdoh12MosContactCollection,sdoh12MosContactCollection,6.21E-05,0.0000621,0.000297439
cancerDiagnosedUterine17,Ensemble,Permutation_Importance,sdohPlacesForMedicalCare,sdohPlacesForMedicalCare,-6.20E-05,0.000062,0.00029696
cancerDiagnosedUterine17,Ensemble,Permutation_Importance,sdohNoHomeProblems,sdohNoHomeProblems,6.20E-05,0.000062,0.00029696
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdohLivedWithSplitHome18,sdohLivedWithSplitHome18,-6.20E-05,0.000062,0.00029696
cancerDiagnosedUterine17,XGB,Permutation_Importance,sdoh12MosWorriedAboutFood,sdoh12MosWorriedAboutFood,-6.20E-05,0.000062,0.00029696
cancerDiagnosedUterine17,Ensemble,Permutation_Importance,sdoh12MosNoTransDaily,sdoh12MosNoTransDaily,6.20E-05,0.000062,0.00029696
cancerDiagnosedUterine17,Ensemble,Permutation_Importance,sdoh12MosFoodRanOut,sdoh12MosFoodRanOut,-6.20E-05,0.000062,0.00029696
emphysemaDiagnosis17,NN,Saliency,sdohDiscriminationApplyingJobs,sdohDiscriminationApplyingJobs,0.000262731,0.000262731,0.000296545
cancerDiagnosedLung17,XGB,Permutation_Importance,sdohUsedElectronicNicotineProd,sdohUsedElectronicNicotineProd,6.19E-05,0.0000619,0.000296481
